customer_id,days_since_last_txn,txn_count_90d,avg_txn_amount,monthly_volume,active_loan_count,max_fd_balance,qr_txn_count_30d,remittance_30d,age,occupation_type,district_code,true_persona,assigned_segment
1936,8,17,40820.02842863118,151232.36891052715,1,73882.00370729427,0,97075.78141463516,45,4,12,NRN Remittance Active,4
1937,6,22,45193.51943352458,118039.1929606639,0,37711.69179431886,2,83984.11929544216,27,0,58,NRN Remittance Active,0
1938,20,3,7562.161507187607,14314.29857968065,1,0.0,0,7216.656188783956,25,2,4,Micro Finance Rural,6
1939,2,150,101251.15161589166,1857861.5245574508,2,32337.400828099453,14,0.0,48,1,36,Active SME Borrower,2
1940,37,0,12499.34407807665,8556.130714979401,1,0.0,0,3401.2606242337515,23,2,53,Micro Finance Rural,6
1941,29,2,8018.117776380289,15065.056644430588,0,0.0,0,3157.876519317979,31,2,71,Micro Finance Rural,6
1942,0,103,2509.9908893232205,54517.5894483742,0,0.0,71,0.0,31,3,61,QR Digital-First Youth,3
1943,40,6,1718.1327588771371,24010.085140865107,1,0.0,0,1753.4714731278011,35,2,33,Micro Finance Rural,6
1944,28,6,6912.174115816928,17425.642686643336,1,0.0,0,7929.485861298272,20,2,76,Micro Finance Rural,6
1945,0,101,1349.4480635948423,35717.02716668701,0,0.0,47,0.0,26,3,56,QR Digital-First Youth,3
1946,3,109,82245.46470690594,2701280.406869808,2,40410.594032654735,2,0.0,33,1,9,Active SME Borrower,2
1947,39,4,5107.751871784449,8749.392759128328,1,0.0,0,11840.500958137174,49,2,60,Micro Finance Rural,6
1948,17,2,130399.36800404351,417276.8668740714,0,3438640.0226789447,0,0.0,60,1,7,High-Value Depositor,5
1949,33,6,9813.341711590769,4824.660945621941,0,0.0,0,5985.401570668008,45,2,51,Micro Finance Rural,6
1950,4,184,55382.85139321941,2875209.5919155586,2,67478.27781649714,46,0.0,53,1,66,Active SME Borrower,2
1951,28,0,4404.066766766552,14904.429944225894,1,0.0,0,5797.107898556681,46,2,17,Micro Finance Rural,6
1952,10,22,53927.35985827093,120542.82272578053,1,81341.68807489291,5,75138.95007059332,42,4,62,NRN Remittance Active,4
1953,3,138,114548.0119390466,3235121.7453047726,2,69996.55044013842,49,0.0,43,1,63,Active SME Borrower,2
1954,244,0,943.6423954459742,0.0,0,0.0,0,0.0,47,3,47,Dormant At-Risk,1
1955,21,8,157848.64804842172,827671.9464541882,0,2386333.3109185644,6,0.0,58,0,32,High-Value Depositor,5
1956,0,99,1163.976406438914,39619.67895239935,0,0.0,83,0.0,25,3,24,QR Digital-First Youth,3
1957,38,9,10014.517278169153,16083.955892858465,1,0.0,0,10417.799196571264,32,2,40,Micro Finance Rural,6
1958,277,0,449.1847039448779,498.56692556878687,0,0.0,0,0.0,80,1,49,Dormant At-Risk,1
1959,38,3,6618.717112661771,18411.679786679048,1,0.0,0,0.0,40,2,27,Micro Finance Rural,6
1960,2,9,30515.255405890497,204793.6727488413,1,98107.46545949415,8,91363.27886946044,27,4,11,NRN Remittance Active,4
1961,28,1,3060.56297182395,20318.57998619342,1,0.0,0,14781.119279033175,29,2,66,Micro Finance Rural,6
1962,1,77,2277.382872594208,43160.13065794617,0,0.0,58,0.0,27,3,15,QR Digital-First Youth,3
1963,2,105,1434.0605529442992,22700.59041838234,0,0.0,50,0.0,24,0,59,QR Digital-First Youth,3
1964,0,10,5573.624323218313,13392.784532761088,1,0.0,0,9499.984777030171,48,2,4,Micro Finance Rural,6
1965,206,0,285.9829441401072,0.0,0,0.0,0,0.0,21,2,18,Dormant At-Risk,1
1966,0,85,2589.8591985470075,45843.73836748685,0,0.0,57,0.0,20,0,51,QR Digital-First Youth,3
1967,5,25,18065.80169036525,77235.55120493923,1,165293.0543093406,6,70170.30549079932,34,4,38,NRN Remittance Active,4
1968,3,20,82153.93700585118,189262.76797857732,0,80788.86925841309,7,102669.86854210388,18,4,16,NRN Remittance Active,4
1969,0,0,5824.25407849517,13951.874511261212,1,0.0,0,9443.181630160085,55,2,58,Micro Finance Rural,6
1970,4,134,26324.54945953753,2321496.7452768385,2,40177.63737545532,60,0.0,36,1,30,Active SME Borrower,2
1971,0,105,94701.64734520685,2627649.861980493,2,19374.80408626261,42,0.0,38,1,49,Active SME Borrower,2
1972,4,29,22016.67319139533,162327.6047748659,0,197362.8369332141,0,91614.60070194924,33,0,1,NRN Remittance Active,0
1973,6,36,24548.93628993729,223686.87890380845,0,40720.19961127704,3,76476.56184868628,29,4,20,NRN Remittance Active,4
1974,15,12,237773.78491577448,395067.5185866394,0,3877180.9365045615,2,0.0,58,0,10,High-Value Depositor,5
1975,5,34,21147.130151185527,126027.02945247709,0,124228.85963971145,8,101275.73489844194,37,4,47,NRN Remittance Active,4
1976,41,0,6595.886033329515,12262.119968624424,2,0.0,0,17537.267169629024,40,2,23,Micro Finance Rural,6
1977,7,21,39603.67475091552,183630.6445544921,1,0.0,8,68347.9117601953,46,0,45,NRN Remittance Active,0
1978,0,124,55320.00326492937,3726983.678224125,2,29668.012418931965,54,0.0,41,1,54,Active SME Borrower,2
1979,32,7,8492.304410555957,21654.35137323611,0,0.0,0,7907.829257370124,66,2,7,Micro Finance Rural,6
1980,0,167,54976.089765163895,2461554.6272687097,1,7651.58073559084,79,0.0,41,1,48,Active SME Borrower,2
1981,18,9,146693.3692687089,303539.28392453707,0,3126538.3633369426,5,0.0,55,1,54,High-Value Depositor,5
1982,8,21,62400.72643359613,118972.95622771696,0,217400.9254326938,2,86129.92682836969,32,4,25,NRN Remittance Active,4
1983,0,14,61365.41863787216,168208.50315712055,1,59600.24154425637,1,112301.16643024448,44,4,67,NRN Remittance Active,4
1984,7,17,40786.96131303512,191860.47433643407,1,33025.39185149821,7,67880.63096072292,42,4,70,NRN Remittance Active,4
1985,6,32,57389.28313388919,145877.70204254234,0,103036.80627906522,3,97300.75255522088,41,4,13,NRN Remittance Active,4
1986,0,93,1862.9947052247844,31194.47371480747,0,0.0,60,0.0,18,3,12,QR Digital-First Youth,3
1987,1,48,51397.61135468702,1324343.8329404043,1,70755.02614348276,34,0.0,37,1,43,Active SME Borrower,2
1988,202,0,1340.950665841971,81.77832678494367,0,0.0,0,0.0,48,0,21,Dormant At-Risk,1
1989,0,91,1114.3728887484112,65808.88755753603,0,0.0,62,0.0,22,3,71,QR Digital-First Youth,3
1990,2,15,106009.28232489729,215405.0149476654,1,1609251.1364477363,1,0.0,63,0,13,High-Value Depositor,5
1991,4,9,74106.31266595953,604450.1272035557,0,2651403.0479517328,1,0.0,55,1,50,High-Value Depositor,5
1992,23,3,4145.144969706211,14302.383049484402,1,0.0,0,5808.0533519316405,23,2,12,Micro Finance Rural,6
1993,2,81,1944.6652447701408,28030.789005356142,0,0.0,73,0.0,23,3,40,QR Digital-First Youth,3
1994,14,11,92281.86658835078,488034.7712940192,0,1292240.6074566478,1,0.0,56,1,5,High-Value Depositor,5
1995,0,70,1745.382212842489,42723.8611153464,0,0.0,63,0.0,24,3,13,QR Digital-First Youth,3
1996,9,1,4962.476480741173,15490.336743204083,1,0.0,0,11995.417718377836,39,2,30,Micro Finance Rural,6
1997,0,82,100.0,32898.372746925794,0,0.0,75,0.0,27,3,31,QR Digital-First Youth,3
1998,1,65,1450.5981566402634,39262.79185742258,0,0.0,67,0.0,22,3,47,QR Digital-First Youth,3
1999,14,6,96234.3803475381,228496.49203161304,0,3828166.053957333,3,0.0,47,1,12,High-Value Depositor,5
2000,17,3,7129.754958852916,17492.213637480363,1,0.0,0,2008.9554165193435,34,2,15,Micro Finance Rural,6
2001,114,1,1076.8882075955405,224.4261831242028,0,0.0,0,0.0,43,0,47,Dormant At-Risk,1
2002,3,24,49698.57373501067,105019.0671227105,0,116928.70950408244,5,117447.16317526731,27,4,44,NRN Remittance Active,4
2003,6,57,35652.29527037904,242691.70787511105,0,172535.49620672117,3,74126.64512249344,31,4,55,NRN Remittance Active,4
2004,34,7,9295.143570097534,17612.05919473033,1,0.0,0,4904.515123641921,22,2,32,Micro Finance Rural,6
2005,30,4,4633.118840187668,12507.616948669238,0,0.0,0,491.95625071526047,18,2,26,Micro Finance Rural,6
2006,7,8,10435.025628511708,21829.18415687647,1,0.0,0,6329.654826774573,30,2,3,Micro Finance Rural,6
2007,0,105,1782.0264372999584,31212.0233950814,0,0.0,73,0.0,25,0,60,QR Digital-First Youth,3
2008,1,98,2861.834612571757,54580.379483546094,0,0.0,49,0.0,25,3,26,QR Digital-First Youth,3
2009,2,138,79646.96172576705,3332709.1863474385,2,26896.82619443851,30,0.0,40,1,60,Active SME Borrower,2
2010,6,32,53692.48106400967,82598.28742274853,1,104485.52845596582,4,99138.04561253842,30,4,63,NRN Remittance Active,4
2011,33,2,7315.39601528826,12049.139490932754,1,0.0,0,3985.8624576607135,19,2,6,Micro Finance Rural,6
2012,12,6,94173.77800256704,409090.4562513112,1,769737.269515655,4,0.0,60,0,18,High-Value Depositor,5
2013,0,34,43797.94398180286,91385.87515485236,2,201143.3059183396,8,76278.39565809561,33,0,60,NRN Remittance Active,0
2014,17,4,12608.949800218772,13175.337134329233,1,0.0,0,5557.202830687806,44,2,46,Micro Finance Rural,6
2015,159,0,155.11751960308595,0.0,0,0.0,0,0.0,38,1,57,Dormant At-Risk,1
2016,0,8,3338.0916790866504,20735.86482090013,1,0.0,1,0.0,43,2,77,Micro Finance Rural,6
2017,0,64,1853.8871987929076,48889.53168419833,0,0.0,40,0.0,24,3,37,QR Digital-First Youth,3
2018,157,0,288.96649792495845,120.9329845510121,0,0.0,0,0.0,26,1,72,Dormant At-Risk,1
2019,3,122,112798.93804422607,3480733.4675779417,2,47419.87777543814,42,0.0,55,1,24,Active SME Borrower,2
2020,0,82,936.191120954329,40530.76981537942,0,0.0,99,0.0,24,0,18,QR Digital-First Youth,3
2021,168,0,1098.3196749352971,0.0,0,0.0,0,0.0,31,1,4,Dormant At-Risk,1
2022,12,2,8151.267642664416,18041.062639925785,1,0.0,0,13661.376591269916,23,2,48,Micro Finance Rural,6
2023,26,0,8632.85289138768,10593.523939346083,0,0.0,0,502.31551307775135,55,2,68,Micro Finance Rural,6
2024,0,81,649.4798779766818,76540.25004567832,0,0.0,54,0.0,26,3,57,QR Digital-First Youth,3
2025,50,6,13096.992331646825,19857.560142592305,1,0.0,0,8635.818372162817,35,2,9,Micro Finance Rural,6
2026,87,0,410.5209803899603,156.7287120277625,0,0.0,0,0.0,59,1,18,Dormant At-Risk,6
2027,20,9,190938.88218774303,744164.2597626096,0,2587016.4803923867,1,0.0,58,0,30,High-Value Depositor,5
2028,47,8,8140.74443124684,19100.492202386977,0,0.0,0,0.0,32,2,60,Micro Finance Rural,6
2029,8,22,31374.881224380224,199247.50515029256,0,8094.621747058001,3,92316.61114131754,23,4,56,NRN Remittance Active,4
2030,11,8,154903.37697694724,396461.4854261571,0,2234439.4874814586,1,0.0,52,0,6,High-Value Depositor,5
2031,0,75,66617.44347606422,2033131.010335968,2,0.0,34,0.0,31,1,21,Active SME Borrower,2
2032,0,94,2441.669056725442,48235.6056092942,0,0.0,60,0.0,19,3,33,QR Digital-First Youth,3
2033,0,26,31814.755965743232,49185.28447884174,1,76417.87106824206,0,77917.575286453,29,0,37,NRN Remittance Active,0
2034,82,0,349.5547701730401,0.0,0,0.0,0,0.0,36,0,59,Dormant At-Risk,6
2035,3,99,23075.466361874227,618942.053495958,2,57893.22460354259,68,0.0,42,1,77,Active SME Borrower,2
2036,2,155,81957.35128941489,3588990.702200925,2,30616.869402645305,70,0.0,47,1,72,Active SME Borrower,2
2037,299,0,763.8273297953108,717.0171545131411,0,0.0,0,0.0,52,2,64,Dormant At-Risk,1
2038,3,96,85223.95970009161,2455352.6570168925,2,79581.14603772949,47,0.0,50,1,23,Active SME Borrower,2
2039,238,0,650.5833873933886,0.0,0,0.0,0,0.0,47,1,54,Dormant At-Risk,1
2040,1,66,3108.073326231253,51507.207935210274,0,0.0,77,0.0,21,3,18,QR Digital-First Youth,3
2041,2,137,55965.69035955888,2772921.524424219,2,36353.59302965633,67,0.0,45,1,33,Active SME Borrower,2
2042,3,21,53776.05303687558,168853.04548142,0,55201.50163816479,1,82137.4720505732,28,4,73,NRN Remittance Active,4
2043,5,159,70164.90024732777,3698219.5251364745,2,30738.28348169116,18,0.0,26,1,53,Active SME Borrower,2
2044,29,5,9802.695310835616,15090.808663256628,1,0.0,0,0.0,62,2,24,Micro Finance Rural,6
2045,2,96,78557.09296826438,1857822.213322948,1,15509.966478686292,23,0.0,46,1,60,Active SME Borrower,2
2046,61,3,1729.681277214282,12631.647803482676,0,0.0,0,3881.716225953861,29,2,68,Micro Finance Rural,6
2047,167,0,1205.5848038188203,0.0,0,0.0,0,0.0,54,1,13,Dormant At-Risk,1
2048,2,37,58243.87208380128,217150.40418680653,1,59587.725350598805,9,102989.9992495432,44,4,77,NRN Remittance Active,4
2049,4,37,56033.50347453858,162582.6934493277,0,142927.57350516893,5,84675.4758259141,20,4,72,NRN Remittance Active,4
2050,9,2,6725.022046948117,11226.691473142717,1,0.0,0,5124.77573122806,55,2,16,Micro Finance Rural,6
2051,0,111,1117.9663378165494,45826.14824367548,0,0.0,59,0.0,19,3,1,QR Digital-First Youth,3
2052,0,124,57700.011538939085,2856561.387966478,2,72204.2864009203,71,0.0,52,1,37,Active SME Borrower,2
2053,1,95,1642.797070717949,44246.9330101701,0,0.0,49,0.0,32,3,71,QR Digital-First Youth,3
2054,2,97,118923.22886202043,2804686.843434849,1,67435.97642479559,31,0.0,42,1,68,Active SME Borrower,2
2055,32,6,7695.927894586104,11420.531782546825,1,0.0,0,9003.759767521946,26,2,42,Micro Finance Rural,6
2056,51,4,10353.109847871116,11096.317583104184,1,0.0,0,6574.60096715025,31,2,11,Micro Finance Rural,6
2057,37,8,10709.683435462135,11679.457979996709,1,0.0,0,3350.4425617920983,31,2,69,Micro Finance Rural,6
2058,4,16,195113.85868933235,205173.57359157887,0,1005243.853550356,0,0.0,38,1,61,High-Value Depositor,5
2059,3,32,69302.38027435061,142141.0750034916,1,61894.74033061637,10,39482.736199586034,25,4,15,NRN Remittance Active,4
2060,3,10,6996.617624003301,20739.68329869017,1,0.0,0,7704.667906299999,67,2,65,Micro Finance Rural,6
2061,13,18,145318.19056304143,729206.028828413,0,2314902.350578781,3,0.0,56,1,46,High-Value Depositor,5
2062,2,102,68911.25404222154,2414150.3114609686,2,33895.611352579246,44,0.0,56,1,55,Active SME Borrower,2
2063,4,73,1927.921684774557,69613.24702880767,0,0.0,46,0.0,25,3,43,QR Digital-First Youth,3
2064,27,8,8242.901925105376,8467.185098709157,1,0.0,0,5128.318842090692,21,2,68,Micro Finance Rural,6
2065,40,2,12353.80847441006,25244.85682282252,1,0.0,0,0.0,54,2,9,Micro Finance Rural,6
2066,45,0,3612.749844230256,10663.719515256533,1,0.0,0,2426.530460933678,51,2,77,Micro Finance Rural,6
2067,0,114,1921.3198443146807,23105.25148895921,0,0.0,40,0.0,20,0,1,QR Digital-First Youth,3
2068,6,25,50787.32229648335,234198.6015034669,0,115569.76787060092,4,81835.70378364583,25,4,57,NRN Remittance Active,4
2069,2,31,39107.34163849189,74859.9144347465,1,129439.44386115763,3,90130.27479983689,36,4,70,NRN Remittance Active,4
2070,3,21,50492.19788948524,171436.3996647034,1,146198.71670837977,2,84213.72123000333,36,4,17,NRN Remittance Active,4
2071,9,2,119656.74110714122,1130411.346902417,0,770817.1104965797,4,0.0,40,0,3,High-Value Depositor,5
2072,3,36,26127.040649596114,102697.99908742234,1,131291.9328767855,0,137858.20965248608,26,0,9,NRN Remittance Active,0
2073,250,0,367.2425482546471,0.0,0,0.0,0,0.0,47,1,37,Dormant At-Risk,1
2074,1,94,51308.17831942154,783518.7903093023,1,38359.81156220318,1,0.0,23,1,57,Active SME Borrower,6
2075,10,10,6485.742116106766,19092.478426805632,0,0.0,0,2082.8523726757708,44,2,33,Micro Finance Rural,6
2076,0,89,1894.203957386162,59447.29383820366,0,0.0,40,0.0,22,3,16,QR Digital-First Youth,3
2077,0,5,10259.827683812931,22227.911297698705,1,0.0,0,0.0,48,2,51,Micro Finance Rural,6
2078,0,78,1944.1705698584935,49015.01136279303,0,0.0,46,0.0,27,3,49,QR Digital-First Youth,3
2079,3,6,8402.47871287532,15443.944611806524,1,0.0,0,0.0,30,2,24,Micro Finance Rural,6
2080,10,4,105060.79758384358,443123.0700786981,0,4535873.535181792,2,0.0,51,0,13,High-Value Depositor,5
2081,8,11,115768.5087119998,682754.3242771171,0,3792060.3343265215,0,0.0,51,0,7,High-Value Depositor,5
2082,0,70,1740.5333803861183,47830.78488530584,0,0.0,73,0.0,27,0,38,QR Digital-First Youth,3
2083,13,2,8362.455535083913,14375.758221609334,1,0.0,0,5106.323887929166,38,2,46,Micro Finance Rural,6
2084,5,20,51980.76115228763,73018.71528970197,0,73036.76443863176,1,64211.380741986606,33,4,20,NRN Remittance Active,4
2085,4,16,32201.728227871805,176327.38895768402,0,74331.12562426754,4,81719.05623703593,40,0,66,NRN Remittance Active,0
2086,9,42,35022.89551073381,169106.56379454018,1,112305.8864725202,7,96515.79954503564,34,0,9,NRN Remittance Active,0
2087,38,3,9170.072835387,8656.232085893247,1,0.0,0,6612.860317411311,34,2,55,Micro Finance Rural,6
2088,3,147,72371.34765493951,2588680.948841074,2,49544.95493228287,30,0.0,37,1,16,Active SME Borrower,2
2089,10,31,65384.24926900674,130650.79504211548,0,121781.24397535928,0,94813.19361450776,38,4,73,NRN Remittance Active,4
2090,1,135,95150.83606574596,2418914.8400121564,2,37417.532925180734,39,0.0,48,1,21,Active SME Borrower,2
2091,0,99,100.0,38199.69696447553,0,0.0,59,0.0,23,3,70,QR Digital-First Youth,3
2092,0,4,126025.35163003784,36771.22740622464,0,2903274.563037172,1,0.0,55,0,21,High-Value Depositor,5
2093,52,4,8655.828672433603,19149.68563515911,1,0.0,0,5764.778210608149,57,2,38,Micro Finance Rural,6
2094,3,19,66804.51226312421,131837.54088735848,1,155019.5912027733,4,93219.06661416063,33,4,40,NRN Remittance Active,4
2095,16,14,118716.13562518936,329892.9442505912,0,4172265.904097528,0,0.0,54,0,15,High-Value Depositor,5
2096,7,34,26823.476887659534,255788.54047814925,1,53829.21875048226,5,74020.89917437782,37,4,41,NRN Remittance Active,4
2097,0,24,58629.51782005533,1991792.798059128,1,89704.98411065731,50,0.0,59,1,25,Active SME Borrower,2
2098,28,3,123057.90719036308,348059.3765039426,0,346269.42620853847,3,0.0,65,1,73,High-Value Depositor,5
2099,8,32,43491.103419326886,81280.03757629357,0,70394.29393324984,4,71997.41913145696,25,0,28,NRN Remittance Active,0
2100,25,6,6266.337681861489,16456.736969622994,1,0.0,0,4242.884221692294,53,2,20,Micro Finance Rural,6
2101,23,5,9923.861535939111,16124.97313311285,1,0.0,0,2551.5793610121123,36,2,2,Micro Finance Rural,6
2102,8,6,157404.4709899138,643174.548938192,1,1097133.8427921452,0,0.0,60,1,63,High-Value Depositor,5
2103,1,150,69574.04844354196,1198209.881874755,2,67534.98865439708,21,0.0,48,1,52,Active SME Borrower,2
2104,1,198,73730.25207567497,2100109.153043756,2,25810.11100964916,52,0.0,52,1,48,Active SME Borrower,2
2105,4,3,7797.737745288531,17642.48683012179,1,0.0,0,1743.5173932919795,45,2,23,Micro Finance Rural,6
2106,27,1,4224.608623406179,14414.078895311286,1,0.0,0,571.3429034562314,33,2,20,Micro Finance Rural,6
2107,10,21,216289.8323771095,344525.7030308187,0,3712129.204233486,1,0.0,61,0,53,High-Value Depositor,5
2108,0,155,93673.0052182061,1670087.022497488,2,57484.37364932664,49,0.0,38,1,57,Active SME Borrower,2
2109,29,9,10926.372263754449,26475.033127453404,1,0.0,0,2456.9347661474326,46,2,74,Micro Finance Rural,6
2110,5,33,23315.84698835156,222392.8883075682,0,47323.86898419842,1,46123.90306214307,33,0,3,NRN Remittance Active,0
2111,184,1,100.0,0.0,0,0.0,0,0.0,48,1,43,Dormant At-Risk,1
2112,40,3,8223.637172807617,18568.852716619607,1,0.0,0,8774.801080329205,37,2,28,Micro Finance Rural,6
2113,14,6,239760.5677956161,419384.8021869938,1,4266511.8003276335,3,0.0,46,1,30,High-Value Depositor,5
2114,1,50,1904.8097094606287,53846.29302460328,0,0.0,65,0.0,25,3,10,QR Digital-First Youth,3
2115,4,15,36743.22190966182,22318.449217570087,1,159928.6835433126,3,79951.60556519257,28,4,49,NRN Remittance Active,4
2116,1,73,2484.125960007348,69842.28713196503,0,0.0,77,0.0,19,0,22,QR Digital-First Youth,3
2117,2,27,16048.696960148514,168192.02171463065,0,0.0,1,71372.00174600781,34,4,58,NRN Remittance Active,4
2118,13,12,107429.67828698432,678929.4375147745,0,2234762.459529797,0,0.0,68,0,69,High-Value Depositor,5
2119,0,112,2377.9535147974,55332.21499041552,0,0.0,71,0.0,23,0,35,QR Digital-First Youth,3
2120,2,73,77073.99134553943,2050080.0783691723,2,83729.03237972964,34,0.0,35,1,11,Active SME Borrower,2
2121,2,26,26361.539958004418,92534.77113049192,1,139377.6703402524,4,59553.89973476035,18,4,76,NRN Remittance Active,4
2122,43,3,7036.442182814127,13209.055168085037,1,0.0,0,13854.390055349591,66,2,36,Micro Finance Rural,6
2123,133,0,100.0,57.38675071628579,0,0.0,0,0.0,52,3,76,Dormant At-Risk,1
2124,1,83,59686.58478198845,2017316.3425765664,2,61902.21408291042,31,0.0,37,1,69,Active SME Borrower,2
2125,0,138,31225.564131911065,3519508.72879307,1,31125.95548798121,27,0.0,55,1,36,Active SME Borrower,2
2126,0,162,39462.7727213373,1272585.4509518628,1,28673.85404503474,29,0.0,52,1,73,Active SME Borrower,2
2127,4,9,9485.328314410504,13443.13499344808,0,0.0,0,6504.145531655763,37,2,59,Micro Finance Rural,6
2128,23,12,6275.343768438896,17551.227620998536,2,0.0,0,5592.371113782246,25,2,51,Micro Finance Rural,6
2129,2,80,57770.34644352859,2974547.3590966864,2,70931.04023741095,41,0.0,44,1,39,Active SME Borrower,2
2130,19,10,181933.00843215515,450185.6310693919,1,2897397.0234592343,0,0.0,61,0,17,High-Value Depositor,5
2131,1,105,74166.38309679636,2378684.9931131443,2,52307.40437907281,70,0.0,46,1,3,Active SME Borrower,2
2132,101,0,1465.2528657912394,8.103525667819483,0,0.0,0,0.0,58,2,57,Dormant At-Risk,6
2133,12,16,74845.9849120091,419120.5153632077,0,2958994.0016742907,0,0.0,61,0,46,High-Value Depositor,5
2134,0,0,4435.417262438841,16312.929783822534,1,0.0,0,0.0,46,2,55,Micro Finance Rural,6
2135,6,40,7346.667884393806,133558.458670638,1,138798.4080448202,2,74459.66025233387,43,4,40,NRN Remittance Active,4
2136,21,5,9169.810831837916,15055.295965872072,1,0.0,0,1042.3232938833753,38,2,60,Micro Finance Rural,6
2137,3,215,103847.94162091103,307033.12439615605,3,52509.91298239465,40,0.0,31,1,3,Active SME Borrower,2
2138,77,3,5201.273322548315,24003.87723611354,1,0.0,0,0.0,27,2,76,Micro Finance Rural,6
2139,0,95,74479.42939683534,3306275.759727661,2,21454.80638273104,53,0.0,36,1,10,Active SME Borrower,2
2140,1,97,29793.6687908569,2007453.4967262768,2,39968.06219953667,11,0.0,43,1,35,Active SME Borrower,2
2141,2,96,41540.69220817076,1489977.298862002,2,49695.73022656389,30,0.0,52,1,65,Active SME Borrower,2
2142,2,88,61446.80333209764,2044648.2777717605,2,81590.9734643845,38,0.0,36,1,46,Active SME Borrower,2
2143,1,66,1650.0426622977363,34649.17157262807,0,0.0,32,0.0,24,3,8,QR Digital-First Youth,3
2144,44,8,5820.159892433164,21596.194628021844,1,0.0,0,421.54871947411993,40,2,65,Micro Finance Rural,6
2145,3,81,1572.038670264542,53071.13419359499,0,0.0,54,0.0,22,0,37,QR Digital-First Youth,3
2146,0,44,32346.050812024303,58873.28281566991,2,44599.18030096165,8,64366.03360463337,38,4,5,NRN Remittance Active,4
2147,23,10,170743.27501809553,377135.3711807411,0,3454085.102156628,0,0.0,45,1,2,High-Value Depositor,5
2148,14,10,9826.467447938418,15501.967419242488,1,0.0,0,4003.621688428365,60,2,45,Micro Finance Rural,6
2149,0,90,1249.090952456491,39144.39270718987,0,0.0,55,0.0,26,0,39,QR Digital-First Youth,3
2150,1,167,67659.95450967301,1737316.9368262808,1,43385.03899991178,54,0.0,41,1,9,Active SME Borrower,2
2151,5,15,102554.17395875814,296060.93605822866,0,2113677.5245528244,3,0.0,50,1,12,High-Value Depositor,5
2152,0,119,70812.93868696742,1113214.5790729492,2,20970.388070580208,49,0.0,46,1,49,Active SME Borrower,2
2153,7,30,27024.576795013545,104201.62093174242,0,123719.55325780284,0,70269.03554918409,37,0,22,NRN Remittance Active,0
2154,0,123,13224.94589976906,1664190.9744305694,2,57551.62173042869,47,0.0,53,1,75,Active SME Borrower,2
2155,212,0,282.3544777001323,45.65031436869605,0,0.0,0,0.0,30,2,15,Dormant At-Risk,1
2156,1,217,45477.72411273277,2399120.902929803,2,76457.33520975443,52,0.0,48,1,73,Active SME Borrower,2
2157,0,135,66494.9885143963,3067478.0850612707,2,37940.353786833104,63,0.0,56,1,27,Active SME Borrower,2
2158,1,141,64229.39423746208,3092826.7830069577,2,32382.524517472517,46,0.0,55,1,61,Active SME Borrower,2
2159,32,6,3891.058255787012,16917.092257964967,1,0.0,0,9773.146248108656,50,2,22,Micro Finance Rural,6
2160,0,107,919.3600154335334,22238.93071115547,0,0.0,47,0.0,22,3,55,QR Digital-First Youth,3
2161,35,0,11311.826807966088,17161.05471374972,1,0.0,0,0.0,54,2,43,Micro Finance Rural,6
2162,0,94,1964.025968969744,71118.54252320869,0,0.0,44,0.0,24,3,47,QR Digital-First Youth,3
2163,0,112,1323.478707313498,69869.69400558197,0,0.0,68,0.0,24,3,9,QR Digital-First Youth,3
2164,34,4,7161.24853164445,18736.99727061081,0,0.0,0,4302.491878583267,28,2,25,Micro Finance Rural,6
2165,2,107,660.4358839952173,27665.82396396623,0,0.0,67,0.0,22,0,68,QR Digital-First Youth,3
2166,2,100,1521.9645640167282,46901.55343424693,0,0.0,82,0.0,23,3,3,QR Digital-First Youth,3
2167,5,12,284651.6831990248,473987.941289276,0,2730610.848766214,1,0.0,51,1,31,High-Value Depositor,5
2168,270,0,529.1725106281921,0.0,0,0.0,0,0.0,36,1,46,Dormant At-Risk,1
2169,0,68,1560.099378307409,24255.165572518054,0,0.0,52,0.0,29,3,65,QR Digital-First Youth,3
2170,31,7,9909.446288810195,12168.205752589703,1,0.0,0,6710.566626832814,26,2,60,Micro Finance Rural,6
2171,9,3,9504.02133514723,13408.698338575903,1,0.0,0,0.0,34,2,46,Micro Finance Rural,6
2172,1,102,1753.8867891266584,66001.14738106634,0,0.0,74,0.0,25,3,36,QR Digital-First Youth,3
2173,34,2,7808.480822725322,20613.9172791428,1,0.0,0,7134.063873546087,35,2,74,Micro Finance Rural,6
2174,13,8,141359.91313017678,369220.3223348847,1,2582441.7666348424,2,0.0,50,1,53,High-Value Depositor,5
2175,36,0,7314.177590496507,16740.091125584284,1,0.0,0,8530.071556422092,41,2,70,Micro Finance Rural,6
2176,7,35,45454.254548294455,107596.65365572913,0,23206.76645672448,6,90677.1457965772,18,0,21,NRN Remittance Active,0
2177,3,161,88164.8427120734,929482.5775818712,1,39906.48721825766,51,0.0,38,1,39,Active SME Borrower,2
2178,5,136,44538.28991122766,1441547.270218676,2,62161.69623588341,61,0.0,29,1,1,Active SME Borrower,2
2179,21,10,101812.05368946948,439563.8826034757,0,1548815.629612044,3,0.0,51,1,15,High-Value Depositor,5
2180,5,37,29609.4712866714,133596.48148176615,0,119613.62633252742,4,60356.839505039134,28,4,43,NRN Remittance Active,4
2181,6,21,26634.00340168456,193180.2753443144,1,99864.58365758252,6,89615.37077329215,47,4,17,NRN Remittance Active,4
